"CTR","titleWords","adWords","depth","position","advCTR","advCTRInPos","queryCTR","queryCTRInPos","gender","age"
0.035,7,26,3,3,0.0426,0.0161,0.0695,0.0112,"unknown","unknown"
0,9,17,2,2,0.0546,0.0377,0.0773,0.0392,"unknown","unknown"
0.1903,5,21,1,1,0.1713,0.1733,0.0027,0.0046,"male","25-30"
0.0377,7,22,2,2,0.0171,0.0127,0.0463,0.0277,"unknown","unknown"
0.009,13,28,1,1,0.0126,0.0151,0.0315,0.0384,"unknown","unknown"
0.1471,13,28,1,1,0.0819,0.0938,0.0086,0.0095,"male","19-24"
0.1558,9,23,2,1,0.195,0.2047,0.1252,0.1748,"unknown","unknown"
0.0045,6,14,2,2,0.0273,0.0221,0.0536,0.0246,"female","31-40"
0.0945,13,27,1,1,0.0818,0.083,0.0044,0,"female","31-40"
0.0238,10,22,2,1,0.0796,0.0851,0.0188,0.0379,"male","25-30"
0.0577,7,25,2,1,0.0239,0.029,0.0257,0.0354,"unknown","unknown"
0,13,28,2,2,0.0113,0.002,0.0109,0.0021,"unknown","unknown"
0.051,7,24,2,2,0.0426,0.0308,0.0763,0.058,"female","25-30"
0.0047,6,14,2,2,0.0273,0.0221,0.0342,0.0318,"female","19-24"
0.0331,8,24,1,1,0.0273,0.0356,0.0152,0.0167,"female","31-40"
0.0281,6,14,1,1,0.0273,0.0356,0.0192,0.0205,"female","31-40"
0.0452,13,16,1,1,0.0325,0.0334,0.0158,0.0291,"unknown","unknown"
0.073,10,20,3,1,0.0279,0.0296,0.026,0.0309,"female","31-40"
0.0092,6,21,2,2,0.0427,0.0309,0.0145,0.0135,"unknown","unknown"
0,6,14,1,1,0.0274,0.0357,0,0,"female","31-40"
0.0071,9,18,1,1,0.0181,0.0187,0.0359,0.048,"male","31-40"
0.0155,5,23,1,1,0.0535,0.0684,0.0416,0.0639,"male","19-24"
0.375,3,8,2,1,0.2781,0.2933,0.0331,0.0376,"female","19-24"
0,13,34,3,2,0.0286,0.0231,0.0238,0.0115,"unknown","unknown"
0.1691,9,23,2,2,0.1938,0.145,0.1162,0.0987,"male","19-24"
0.0245,8,26,3,3,0.0305,0.0115,0.0998,0.0585,"unknown","unknown"
0.0294,8,24,1,1,0.0428,0.0493,0.0118,0.0178,"male","41+"
0.013,9,20,2,2,0.0426,0.0309,0.016,0.013,"female","0-12"
0.0651,12,25,1,1,0.0297,0.038,0.0028,0.0018,"male","19-24"
0.0214,12,14,2,1,0.025,0.0303,0.0123,0.0263,"female","25-30"
0.3921,14,24,1,1,0.0719,0.1134,0,0,"female","19-24"
0.2975,11,29,2,1,0.0567,0.081,0.0435,0.0631,"male","13-18"
0,9,17,2,2,0.0547,0.0378,0.0472,0.0368,"unknown","unknown"
0.0824,6,14,1,1,0.0273,0.0356,0.0327,0.0386,"female","25-30"
0.1424,9,23,2,1,0.1952,0.2053,0.1156,0.1483,"male","31-40"
0.1081,6,22,2,1,0.021,0.0239,0.0736,0.1104,"male","31-40"
0.0014,10,22,1,1,0.0211,0.0241,0.0121,0.0152,"female","25-30"
0,9,19,1,1,0.0047,0.0052,0.0089,0.0107,"male","19-24"
0.0603,8,19,2,1,0.0399,0.0497,0.0535,0.077,"unknown","unknown"
0,10,35,3,3,0.0132,0.0033,0.0171,0.0049,"unknown","unknown"
0.0173,6,22,1,1,0.0426,0.0492,0.0267,0.0278,"female","25-30"
0.0699,7,21,2,1,0.0557,0.0725,0.1072,0.1851,"male","25-30"
0,6,18,2,2,0.0068,0.0054,0.0288,0.0103,"male","25-30"
0.0634,8,24,1,1,0.0159,0.0178,0.0046,0.0066,"female","13-18"
0,10,25,1,1,0.0284,0.0337,0.0165,0.0195,"male","25-30"
0.0567,5,15,2,1,0.016,0.0179,0.0803,0.1206,"male","19-24"
0.1029,7,21,1,1,0.0426,0.0491,0.0526,0.0581,"female","13-18"
0.1207,3,12,1,1,0.0284,0.0336,0.0717,0.082,"female","13-18"
0.0078,8,19,2,2,0.0315,0.0211,0.0147,0.0068,"unknown","unknown"
0.0244,4,7,3,1,0.016,0.018,0.0584,0.0852,"female","25-30"
0.0886,7,24,2,1,0.0426,0.0491,0.0427,0.0584,"female","19-24"
0.0789,12,26,2,2,0.0426,0.0308,0.111,0.0935,"male","19-24"
0.0108,8,25,1,1,0.0426,0.0491,0.0467,0.0501,"female","13-18"
0.0917,9,21,2,1,0.0375,0.0529,0.0391,0.0449,"unknown","unknown"
0.0279,5,15,2,1,0.0284,0.0337,0.0118,0.0129,"male","19-24"
0.0664,1,22,2,1,0.0479,0.0551,0.0445,0.0577,"unknown","unknown"
0.0147,11,22,1,1,0.0221,0.0246,0.0809,0.0833,"unknown","unknown"
0.0388,10,15,2,2,0.0621,0.0537,0.1002,0.0671,"female","19-24"
0.1089,5,21,2,2,0.0367,0.026,0.0549,0.0389,"female","19-24"
0.0196,5,23,1,1,0.0266,0.0299,0.0583,0.0647,"male","19-24"
0.2756,3,9,3,2,0.2799,0.2344,0.0638,0.0438,"unknown","unknown"
0.1342,9,23,2,1,0.1955,0.206,0.1164,0.1561,"female","25-30"
0.0377,10,19,2,2,0.06,0.048,0.0458,0.044,"female","13-18"
0.0888,7,24,1,1,0.0273,0.0356,0.0386,0.0419,"male","13-18"
0.0074,7,25,2,2,0.0521,0.0687,0.0309,0.0016,"male","19-24"
0.0201,9,20,1,1,0.0426,0.0491,0.0247,0.0311,"male","0-12"
0.016,5,14,1,1,0.0284,0.0337,0.0251,0.0251,"unknown","unknown"
0.0305,7,25,1,1,0.024,0.0291,0.012,0.0239,"female","19-24"
0.2113,13,25,2,1,0.0541,0.0668,0.078,0.119,"male","25-30"
0.042,3,11,3,1,0.0611,0.0641,0.016,0.0249,"male","41+"
0.0872,8,26,2,1,0.0426,0.0491,0.0443,0.0585,"unknown","unknown"
0.1121,13,21,3,3,0.0525,0.0309,0.1292,0.057,"unknown","unknown"
0.0059,4,18,1,1,0.0345,0.046,0.0079,0.0089,"female","13-18"
0.094,11,25,1,1,0.0434,0.0476,0.0824,0.0826,"male","13-18"
0.0769,11,25,2,2,0.0493,0.041,0.127,0.0905,"female","25-30"
0.0214,14,24,2,2,0.0547,0.0378,0.0325,0.0565,"male","19-24"
0.022,8,24,1,1,0.0285,0.0337,0.019,0.0297,"unknown","unknown"
0,8,24,1,1,0.0237,0.0268,0.0016,0.0023,"unknown","unknown"
0.0281,7,23,1,1,0.0426,0.0492,0.0129,0.0133,"male","41+"
0.0095,6,24,2,2,0.0166,0.0116,0.0397,0.0263,"female","25-30"
0.2302,6,26,3,1,0.0845,0.1209,0.136,0.1819,"male","25-30"
0.0065,5,23,3,3,0.0426,0.0161,0.0366,0.0292,"unknown","unknown"
0.0088,10,20,3,3,0.0196,0.0058,0.018,0.0036,"male","19-24"
0.2321,11,21,2,1,0.0842,0.1056,0.1221,0.1665,"unknown","unknown"
0.0465,4,7,3,1,0.016,0.018,0.0612,0.1008,"male","31-40"
0.0755,5,22,3,1,0.0362,0.0474,0.0642,0.1003,"unknown","unknown"
0.0068,6,14,3,2,0.0273,0.0221,0.0253,0.0197,"unknown","unknown"
0.0394,10,19,2,2,0.0421,0.0324,0.0423,0.0405,"unknown","unknown"
0.033,14,25,1,1,0.0453,0.0792,0.022,0.0235,"male","13-18"
0.028,7,17,3,1,0.0569,0.0682,0.0294,0.041,"unknown","unknown"
0.1386,8,26,3,1,0.0426,0.0491,0.0251,0.0292,"male","19-24"
0,11,25,2,1,0.0495,0.0554,0,0,"unknown","unknown"
0.0636,11,25,1,1,0.084,0.0966,0.065,0.065,"male","41+"
0.1288,2,23,2,2,0.1323,0.1006,0.0574,0.0116,"female","13-18"
0.0172,6,16,2,2,0.0285,0.019,0.0072,0.007,"male","31-40"
0.0347,7,15,3,2,0.1045,0.0864,0.14,0.0577,"female","19-24"
0.2479,10,27,2,1,0.0825,0.087,0.0333,0.0381,"male","19-24"
0.1273,11,22,2,1,0.0493,0.0553,0.1097,0.1365,"female","25-30"
0.0838,8,23,2,1,0.0426,0.0491,0.0095,0.0549,"female","13-18"
0.1154,12,20,1,1,0.0817,0.1158,0.0634,0.0725,"male","0-12"
0.0427,10,24,2,2,0.0185,0.021,0.0211,0.0072,"unknown","unknown"
0.0083,3,19,2,1,0.0161,0.018,0.0314,0.0538,"male","25-30"
0.175,9,26,1,1,0.0425,0.0489,0.0186,0.038,"male","13-18"
0.0325,6,20,1,1,0.0927,0.0992,0.0021,0.0041,"female","41+"
0.2667,11,18,2,1,0.0591,0.0869,0.049,0.0551,"male","13-18"
0.0085,11,26,3,2,0.0177,0.01,0.023,0.0244,"unknown","unknown"
0.0177,10,13,1,1,0.0273,0.0356,0.0682,0.081,"female","25-30"
0.044,13,25,1,1,0.0474,0.0521,0.068,0.0757,"male","41+"
0.0271,6,14,1,1,0.0273,0.0355,0.0861,0.0866,"male","25-30"
0.0846,12,20,1,1,0.0585,0.0626,0.0492,0.0494,"male","0-12"
0.0289,14,20,1,1,0.0142,0.0284,0.0217,0.0268,"male","13-18"
0.0579,10,21,2,1,0.0363,0.0477,0.0411,0.0555,"unknown","unknown"
0.0159,13,25,1,1,0.044,0.078,0.0096,0.0118,"male","25-30"
0.037,7,26,3,2,0.0426,0.0308,0.0763,0.0551,"unknown","unknown"
0.0413,8,23,2,2,0.1426,0.1017,0.0643,0.0524,"unknown","unknown"
0.165,9,23,3,1,0.1418,0.1724,0.0585,0.0989,"male","25-30"
0.0339,14,24,3,2,0.014,0.0094,0.0516,0.0395,"unknown","unknown"
0.0088,8,21,3,1,0.019,0.023,0.0073,0.0157,"male","19-24"
0.0867,8,16,2,2,0.0273,0.022,0.0408,0.0337,"male","19-24"
0.0141,9,20,2,2,0.0226,0.015,0.027,0.022,"male","19-24"
0.0526,7,23,2,1,0.0136,0.0237,0.0971,0.1482,"female","19-24"
0.0087,9,20,2,2,0.0401,0.0297,0.0336,0.0184,"male","19-24"
0.0985,3,21,1,1,0.0242,0.0292,0.0496,0.0531,"male","25-30"
0.1439,6,24,2,1,0.0426,0.0491,0.0868,0.1151,"male","13-18"
0.0358,11,20,1,1,0.0344,0.0452,0.0142,0.0199,"unknown","unknown"
0.0506,9,17,3,2,0.0365,0.0359,0.0795,0.0341,"unknown","unknown"
0.4418,5,25,1,1,0.5194,0.5225,0.0022,0,"female","0-12"
0.0568,16,25,1,1,0.0437,0.0482,0.0353,0.0586,"male","41+"
0.1039,8,24,2,2,0.0425,0.0306,0.0994,0.0307,"female","13-18"
0.0708,13,26,3,3,0.0338,0.0277,0.0389,0.0192,"unknown","unknown"
0.0184,9,22,1,1,0.0285,0.0337,0.0174,0.0247,"female","19-24"
0.0167,5,15,1,1,0.0285,0.0337,0.0123,0.0124,"unknown","0-12"
0.0114,12,30,1,1,0.0488,0.0574,0.0232,0.025,"unknown","unknown"
0.3217,7,23,2,2,0.1046,0.086,0.095,0.0745,"female","19-24"
0.0672,12,19,1,1,0.0443,0.0579,0,0,"female","19-24"
0.072,13,31,2,2,0.0572,0.0279,0.0588,0.025,"male","19-24"
0.0067,8,21,1,1,0.0427,0.0492,0.0051,0.0057,"male","31-40"
0.0495,9,23,2,1,0.0156,0.0186,0.0451,0.0713,"male","25-30"
0.028,10,21,2,1,0.0494,0.0554,0.0137,0.0328,"male","19-24"
0.0105,13,25,1,1,0.0082,0.0083,0.0035,0.0036,"female","13-18"
0.1068,6,21,3,1,0.0239,0.0288,0.063,0.086,"female","25-30"
0.0254,9,31,2,1,0.0397,0.0434,0.0105,0.0253,"female","25-30"
0.0075,11,21,3,2,0.0198,0.0147,0.0161,0.0103,"unknown","unknown"
0,3,19,1,1,0.0407,0.0407,0,0,"unknown","0-12"
0.026,5,19,1,1,0.0285,0.0337,0.0095,0.0116,"female","13-18"
0.0352,5,14,1,1,0.0284,0.0337,0.0109,0.0116,"female","0-12"
0.1167,10,29,2,1,0.1067,0.1069,0.0332,0.0352,"female","0-12"
0.1024,13,27,3,2,0.0528,0.0432,0.0659,0.0532,"unknown","unknown"
0.0824,3,16,1,1,0.0474,0.0547,0.085,0.1023,"unknown","unknown"
0.0484,5,26,3,2,0.0426,0.0308,0.0447,0.0384,"unknown","unknown"
0.0182,9,20,3,1,0.0332,0.0369,0.0225,0.0328,"unknown","unknown"
0.0057,7,25,2,1,0.024,0.0291,0.0231,0.0265,"female","19-24"
0.0209,10,42,2,1,0.0207,0.0218,0.0044,0.0161,"unknown","unknown"
0.0292,6,14,1,1,0.0273,0.0356,0.0369,0.0429,"male","19-24"
0.035,5,23,2,2,0.0343,0.026,0.0561,0.0302,"unknown","unknown"
0.0305,16,27,2,2,0.0442,0.0199,0.2273,0.0948,"male","13-18"
0.0072,7,22,1,1,0.0098,0.0118,0.0056,0.0067,"female","19-24"
0.1316,9,23,2,1,0.1945,0.2048,0.1224,0.1631,"female","25-30"
0.0075,9,30,2,1,0.0878,0.0928,0.0086,0.0091,"female","31-40"
0.1401,1,21,1,1,0.1302,0.1333,0.01,0.0115,"unknown","0-12"
0.1813,8,23,3,1,0.1422,0.1728,0.0527,0.0822,"male","25-30"
0.0303,11,21,3,2,0.0354,0.0306,0.0625,0.0372,"unknown","unknown"
0.0434,9,17,2,1,0.0284,0.0337,0.0278,0.04,"male","19-24"
0.1075,12,26,2,1,0.0496,0.0638,0.0462,0.0589,"unknown","unknown"
0.0055,11,26,1,1,0.0323,0.0416,0.0193,0.0383,"male","25-30"
0.0326,4,18,3,3,0.0344,0.0099,0.0546,0.0287,"unknown","unknown"
0.0097,4,13,3,1,0.0284,0.0337,0.0399,0.0612,"unknown","unknown"
0.007,11,19,2,2,0.007,0.005,0.016,0.0049,"male","19-24"
0.1433,7,23,2,1,0.0426,0.049,0.0181,0.0577,"male","0-12"
0.066,13,23,2,2,0.056,0.0322,0.0771,0.0624,"unknown","unknown"
0.0968,14,28,1,1,0.0426,0.0634,0,0,"male","25-30"
0.0147,6,15,2,1,0.0273,0.0356,0.0327,0.0477,"male","25-30"
0.0305,4,20,3,3,0.016,0.0061,0.0463,0.023,"unknown","unknown"
0.0185,6,24,2,2,0.1067,0.0888,0.0854,0.0488,"male","19-24"
0.1308,10,22,2,1,0.0825,0.0986,0.0307,0.0396,"female","25-30"
0.0134,7,24,3,2,0.0551,0.0243,0.0592,0.0507,"unknown","unknown"
0.007,6,23,1,1,0.0234,0.029,0.0198,0.0229,"male","31-40"
0.0553,8,20,3,1,0.0344,0.0457,0.045,0.0811,"female","19-24"
0.0246,10,21,3,1,0.0279,0.029,0.0179,0.0296,"male","19-24"
0.0182,10,25,2,2,0.0465,0.0392,0.0321,0.0204,"unknown","unknown"
0.007,17,37,1,1,0.0114,0.0195,0.0411,0.0594,"female","25-30"
0.2523,12,16,1,1,0.0646,0.0837,0.0692,0.0951,"male","25-30"
0.0391,8,21,2,2,0.0426,0.0309,0.0959,0.0141,"male","19-24"
0.0338,5,23,2,1,0.0426,0.0491,0.023,0.0387,"male","25-30"
0.0075,11,17,2,2,0.0546,0.0377,0.0362,0.0324,"unknown","unknown"
0.0352,8,19,2,2,0.0248,0.0216,0.2383,0.0219,"male","19-24"
0.0388,8,26,2,1,0.0426,0.0491,0.0197,0.0245,"female","31-40"
0.0077,6,21,3,3,0.0703,0.0186,0.0122,0.0038,"unknown","unknown"
0.0894,9,17,2,1,0.0284,0.0337,0.0731,0.102,"unknown","unknown"
0,11,33,3,2,0.1595,0.0516,0.0116,0.0094,"unknown","unknown"
0.0163,16,26,2,2,0.0923,0.0426,0.0531,0.0061,"male","19-24"
0.0278,11,23,1,1,0.0192,0.0244,0.0199,0.0262,"female","0-12"
0.0506,12,20,1,1,0.0586,0.0628,0.0292,0.0349,"male","13-18"
0.0703,6,22,2,2,0.0318,0.0264,0.0551,0.0421,"unknown","unknown"
0.0342,6,20,3,3,0.0361,0.0202,0.0507,0.034,"unknown","unknown"
0.0928,6,14,1,1,0.0273,0.0356,0.0361,0.0519,"male","13-18"
0.0078,10,22,3,2,0.0516,0.071,0.0677,0.01,"female","25-30"
0.0132,10,27,2,2,0.0426,0.0309,0.03,0.0191,"male","19-24"
0.0155,9,22,2,2,0.0251,0.0209,0.0229,0.0149,"male","19-24"
0.0196,7,22,2,1,0.0211,0.024,0.0453,0.0673,"male","13-18"
0.0256,11,25,1,1,0.0233,0.0252,0.0369,0.0463,"female","31-40"
0.0874,10,23,2,2,0.0426,0.0308,0.0515,0.0466,"male","31-40"
0.0135,6,14,2,1,0.0077,0.0082,0.0166,0.0233,"unknown","unknown"
0.0038,12,24,2,2,0.0192,0.0146,0.025,0.0072,"unknown","unknown"
0.0213,10,27,2,1,0.0729,0.0736,0.0232,0.0351,"unknown","unknown"
0.0046,12,20,3,2,0.019,0.0114,0.0441,0.0156,"unknown","unknown"
0.0769,16,32,2,2,0.0129,0.0136,0.0636,0.0331,"female","19-24"
0.0467,6,26,2,2,0.0426,0.0309,0.0594,0.0128,"female","19-24"
0.1145,7,15,1,1,0.0273,0.0356,0.0074,0.0135,"male","25-30"
0.0684,13,26,2,1,0.0543,0.0671,0.0822,0.1258,"unknown","unknown"
0,13,26,2,2,0.0096,0.0088,0.0186,0.0062,"male","13-18"
0.0158,11,25,2,2,0.0472,0.0132,0.0228,0.0189,"unknown","unknown"
0.0213,12,24,2,2,0.0334,0.0246,0.0728,0.04,"female","19-24"
0.027,9,15,2,1,0.0524,0.0772,0.0067,0.012,"female","25-30"
0.0408,8,25,3,1,0.0335,0.0394,0.0213,0.0311,"male","25-30"
0.0106,11,20,1,1,0.0189,0.0248,0.011,0.013,"unknown","unknown"
0.0476,11,26,1,1,0.0549,0.0585,0.0214,0.0311,"male","25-30"
0.0797,7,27,2,1,0.0406,0.0447,0.0509,0.069,"female","19-24"
0.0178,6,16,1,1,0.0284,0.0337,0.0128,0.0143,"male","31-40"
0.0122,7,21,1,1,0.0562,0.0733,0.0332,0.0468,"female","19-24"
0.2126,6,17,2,1,0.0615,0.0682,0.1257,0.1651,"female","31-40"
0.0112,6,14,1,1,0.0285,0.0337,0.0038,0.0065,"unknown","unknown"
0.0123,14,28,2,2,0.0436,0.0226,0.0404,0.0301,"male","0-12"
0.0466,9,20,2,1,0.0376,0.0422,0.0338,0.0629,"unknown","unknown"
0.042,6,21,3,2,0.0239,0.0189,0.1083,0.0989,"male","19-24"
0.0333,6,15,2,1,0.0119,0.0147,0.0505,0.0812,"male","19-24"
0.0149,6,21,2,2,0.024,0.019,0.0282,0.0195,"male","25-30"
0.0147,11,24,1,1,0.0273,0.0356,0.021,0.0267,"female","13-18"
0.0023,13,31,2,2,0.0238,0.0171,0.0108,0.0041,"unknown","unknown"
0.0345,6,17,3,3,0.0286,0.0132,0.16,0.0265,"unknown","unknown"
0.1709,11,25,2,1,0.0493,0.0553,0.1284,0.1741,"female","19-24"
0.0345,9,26,2,1,0.0838,0.109,0.0179,0.0354,"female","0-12"
0.0109,4,21,1,1,0.0161,0.018,0.0055,0.0056,"male","41+"
0.1224,8,23,2,1,0.1419,0.1722,0.0697,0.1036,"female","41+"
0.0117,8,15,2,2,0.0273,0.0221,0.0289,0.0184,"male","25-30"
0.0116,6,14,2,2,0.0273,0.0221,0.0815,0.0091,"male","13-18"
0.0365,7,22,2,1,0.0211,0.024,0.0367,0.0519,"female","25-30"
0.0241,16,27,1,1,0.0369,0.043,0.0072,0.0079,"male","19-24"
0.0882,13,31,2,2,0.0572,0.0277,0.07,0.0281,"unknown","unknown"
0.068,7,22,2,1,0.021,0.0239,0.0804,0.1133,"male","25-30"
0.02,4,18,3,3,0.0363,0.0203,0.0261,0.0143,"unknown","unknown"
0.066,8,23,2,1,0.0464,0.0604,0.0952,0.1354,"male","19-24"
0.1253,13,27,1,1,0.0818,0.0829,0.0172,0,"male","25-30"
0,10,20,3,3,0.0228,0.0139,0.0103,0.0015,"male","19-24"
0.0619,6,23,2,1,0.0308,0.036,0.055,0.0696,"female","19-24"
0.1695,8,17,2,1,0.0785,0.1054,0.0635,0.0857,"female","25-30"
0,4,21,1,1,0.0422,0.0509,0.0121,0.012,"female","13-18"
0.0536,12,30,1,1,0.0363,0.0433,0.1872,0.2667,"male","25-30"
0.0909,5,23,1,1,0.0284,0.0337,0.0131,0.0455,"male","19-24"
0.0245,11,21,3,1,0.0344,0.0422,0.0384,0.0507,"unknown","unknown"
0.0561,8,21,2,1,0.0454,0.0552,0.0445,0.0598,"unknown","unknown"
0.1597,10,31,3,1,0.0376,0.0406,0.0927,0.15,"unknown","unknown"
0.125,11,25,3,1,0.0253,0.0293,0.1672,0.2553,"male","31-40"
0.03,9,23,2,1,0.0693,0.0982,0.0117,0.0151,"unknown","unknown"
0.0136,13,22,1,1,0.0346,0.0435,0.0256,0.0296,"unknown","unknown"
0.0351,14,20,1,1,0.0745,0.0842,0.0042,0.0085,"female","19-24"
0,3,21,2,1,0.0161,0.0181,0.0074,0.0077,"male","19-24"
0.0186,4,20,1,1,0.0188,0.021,0.0332,0.0383,"unknown","unknown"
0.0098,9,20,2,2,0.0405,0.0298,0.0223,0.0065,"male","19-24"
0,6,15,1,1,0.0163,0.022,0.0093,0.0096,"male","31-40"
0.0109,8,15,3,3,0.0279,0.0157,0.0083,0.0043,"male","19-24"
0,3,21,2,1,0.0161,0.018,0.0289,0.0441,"unknown","unknown"
0.011,10,23,3,3,0.0234,0.0099,0.0376,0.0163,"unknown","unknown"
0.0149,7,13,2,1,0.0269,0.0353,0.0243,0.0262,"unknown","unknown"
0.005,13,22,3,2,0.0232,0.0133,0.0702,0.0037,"male","19-24"
0.1778,9,17,2,1,0.0545,0.0672,0.0508,0.0851,"male","19-24"
0.0149,10,22,1,1,0.0201,0.0236,0.0195,0.0201,"male","19-24"
0.1916,8,23,3,1,0.142,0.1723,0.0733,0.1137,"female","19-24"
0.0096,9,20,2,2,0.0347,0.0265,0.0255,0.0128,"unknown","unknown"
0.053,13,28,1,1,0.1053,0.1137,0.0212,0.0239,"male","31-40"
0.0859,7,25,3,3,0.0497,0.0269,0.1161,0.0412,"unknown","unknown"
0.0132,7,23,2,2,0.0284,0.019,0.0162,0.0133,"female","19-24"
0,9,18,2,2,0.0247,0.0128,0.1194,0.0622,"male","19-24"
0.0189,10,22,2,1,0.0078,0.0094,0.0245,0.0265,"female","19-24"
0.1511,6,20,1,1,0.0909,0.0973,0,0,"female","13-18"
0.2,9,23,2,1,0.1934,0.2035,0.0987,0.1223,"male","19-24"
0.0395,7,15,2,1,0.0273,0.0356,0.0228,0.0236,"female","19-24"
0.0598,8,16,2,1,0.0284,0.0337,0.0319,0.0375,"male","25-30"
0,11,28,1,1,0.0254,0.0295,0.0057,0.0101,"unknown","unknown"
0.0392,7,24,2,1,0.0426,0.0491,0.0267,0.043,"male","13-18"
0.0373,5,18,1,1,0.0157,0.0227,0.0182,0.0213,"male","13-18"
0.0031,8,24,2,1,0.0427,0.0492,0.018,0.0221,"male","31-40"
0.2752,3,8,2,2,0.2833,0.2366,0.0716,0.0159,"male","41+"
0.0037,9,23,2,1,0.0663,0.0806,0.0119,0.0202,"male","19-24"
0.1644,9,16,2,1,0.0512,0.0685,0.0816,0.1171,"male","19-24"
0.3754,5,21,1,1,0.1679,0.1697,0.004,0.0111,"male","19-24"
0,8,25,2,2,0.0426,0.0309,0.0178,0.0071,"female","19-24"
0.0312,13,26,2,2,0.0535,0.0448,0.0272,0.0191,"unknown","unknown"
0.2162,13,31,3,1,0.0571,0.0816,0.025,0.0355,"unknown","unknown"
0.0219,10,27,1,1,0.0415,0.0535,0.0046,0.0057,"male","19-24"
0.0148,12,25,1,1,0.0302,0.0381,0.0336,0.0352,"female","13-18"
0.1053,5,14,2,2,0.0324,0.0263,0.0584,0.043,"female","25-30"
0.2264,7,15,2,1,0.0273,0.0355,0.1082,0.1902,"male","31-40"
0.1203,14,22,1,1,0.0462,0.0593,0.0297,0.0773,"female","13-18"
0.0133,14,28,2,2,0.0553,0.0379,0.0082,0.0021,"unknown","unknown"
0.1024,6,31,3,1,0.0234,0.024,0.0237,0.0385,"male","19-24"
0.0132,13,25,1,1,0.0137,0.0274,0.0258,0.028,"male","13-18"
0.0328,13,27,1,1,0.0268,0.0271,0.0077,0.008,"male","25-30"
0.0092,8,24,1,1,0.0273,0.0356,0.0138,0.0138,"female","19-24"
0.0211,11,26,1,1,0.0494,0.0554,0.0115,0.0303,"female","25-30"
0,8,18,2,1,0.0189,0.017,0.0209,0.0349,"male","25-30"
0.03,7,15,1,1,0.0273,0.0356,0.0205,0.0236,"female","13-18"
0.1163,8,25,2,1,0.0426,0.0491,0.0335,0.0747,"male","13-18"
0.003,11,20,2,2,0.0204,0.0133,0.0274,0.0187,"unknown","unknown"
0.0762,5,14,1,1,0.0284,0.0337,0.0266,0.0296,"male","19-24"
0.0667,6,21,2,1,0.0561,0.0731,0.0468,0.0914,"male","25-30"
0.0047,6,18,1,1,0.0098,0.0101,0.0058,0.0065,"female","25-30"
0.1923,9,23,3,1,0.0661,0.083,0.1256,0.2312,"unknown","unknown"
0.0268,5,19,2,2,0.0385,0.0293,0.0498,0.0357,"male","19-24"
0.1045,5,22,2,1,0.0229,0.0239,0.0754,0.0971,"male","19-24"
0.0366,6,14,1,1,0.0273,0.0356,0,0,"unknown","0-12"
0.0189,7,21,2,2,0.0426,0.0309,0.0373,0.0284,"male","19-24"
0.061,8,24,2,1,0.0517,0.0632,0.0176,0.0253,"unknown","unknown"
0,5,15,2,2,0.0284,0.019,0.0178,0.013,"female","25-30"
0.0685,9,19,2,1,0.0185,0.0272,0.0372,0.0768,"male","19-24"
0.0479,7,19,2,1,0.1735,0.1753,0.0284,0.0446,"unknown","unknown"
0,10,15,2,2,0.0273,0.0221,0.0259,0.0037,"male","25-30"
0.0234,13,21,2,2,0.0422,0.0431,0.0587,0.0256,"male","19-24"
0.03,14,22,2,2,0.0282,0.024,0.0352,0.0353,"female","19-24"
0.0416,7,15,2,2,0.1059,0.087,0.0257,0.0194,"female","25-30"
0.0093,8,16,2,1,0.0547,0.0676,0.017,0.0208,"unknown","unknown"
0.028,9,19,1,1,0.0273,0.0356,0.072,0.0809,"unknown","unknown"
0.0678,10,30,1,1,0.0877,0.0921,0.0292,0.04,"male","31-40"
0.0797,7,29,2,1,0.2013,0.3509,0.0349,0.1051,"female","19-24"
0.0273,6,21,2,2,0.024,0.019,0.0544,0.0406,"unknown","unknown"
0.1346,9,24,2,1,0.0682,0.075,0.0081,0.0328,"male","19-24"
0.0098,6,22,1,1,0.0203,0.0276,0.0171,0.0216,"unknown","unknown"
0.0435,6,14,1,1,0.0273,0.0356,0.0427,0.0513,"male","25-30"
0.0495,11,22,1,1,0.0494,0.0553,0.0209,0.0315,"unknown","unknown"
0.2592,9,28,1,1,0.059,0.0815,0.2392,0.2409,"female","13-18"
0.0268,10,22,2,1,0.0405,0.0493,0.033,0.0444,"unknown","unknown"
0.0278,9,20,2,2,0.0426,0.0309,0.0891,0.0251,"male","25-30"
0.1045,4,18,1,1,0.0402,0.042,0.021,0.0218,"male","13-18"
0.0245,14,30,1,1,0.0244,0.0329,0.0163,0.0207,"male","19-24"
0.0516,6,20,1,1,0.0929,0.0986,0.0269,0.0279,"male","25-30"
0.0106,9,20,1,1,0.0056,0.006,0.0017,0.0026,"female","31-40"
0,11,19,2,2,0.0175,0.0088,0.0478,0.0449,"unknown","unknown"
0.0026,8,23,1,1,0.1063,0.1227,0.0062,0.0096,"female","25-30"
0.0261,7,15,1,1,0.0273,0.0356,0.0254,0.0266,"male","41+"
0.05,9,21,3,1,0.0541,0.0637,0.0435,0.0676,"unknown","unknown"
0.0082,12,24,2,1,0.0192,0.0244,0.0226,0.0237,"female","13-18"
0.0082,8,25,1,1,0.0426,0.0491,0.0082,0.0359,"male","13-18"
0.1915,6,20,1,1,0.1709,0.1728,0.0435,0.0445,"male","41+"
