"not.fully.paid","installment","log.annual.inc","fico","revol.bal","inq.last.6mths","pub.rec"
0,652.04,4.72064709489896,727,16.194,1,0
0,771.72,5.17609125771875,782,4.643,3,0
0,316.28,4.47712125443985,752,3.808,2,0
0,516.32,4.81291335713023,662,9.08,1,0
0,292.06,4.55774774271377,707,4.551,0,0
0,330.53,4.53147891547953,742,11.927,2,0
1,339.6,4.85491302102723,662,5.261,2,0
0,93.57,4.59769518712305,767,1.139,1,0
0,192.93,4.40140053926172,707,5.28,1,0
0,320.1,4.81291335713023,727,13.607,3,0
0,394.8,4.57978359717769,687,11.134,0,0
0,329,4.87506126229795,712,23.623,3,0
0,311.16,4.87506126229795,692,9.711,0,0
0,94.01,4.55630250187984,742,2.456,0,0
1,341.15,4.54900326240716,662,11.969,2,0
0,192.06,4.77815124986065,732,32.421,0,0
0,182.61,4.54431614355416,742,1.348,3,0
0,710.18,4.81291335713023,662,26.255,1,0
1,508.59,4.68124123742335,717,20.838,1,0
0,456.94,5.13033376961524,737,11.188,1,0
0,313.37,5.06818586010457,787,0,0,0
0,28.47,4.75587485705499,717,0.167,2,0
0,330.53,4.47712125443985,687,10.997,0,0
0,32.31,4.57978359717769,732,2.308,0,0
1,481.4,4.81291335713023,687,15.506,1,0
0,263.2,4.38021124200255,682,7.72,2,0
0,163.01,4.70271480213565,687,11.973,0,1
0,675.25,4.65321251431715,767,0.142,0,0
1,482.32,4.41497334927213,777,3.05,1,0
0,493.5,4.7613263211673,697,14.453,1,0
0,180.07,4.60205998998335,707,7.842,2,0
1,162.26,4.84260924120768,707,5.762,1,0
0,316.28,5.03822263737291,742,2.339,0,0
0,375.26,4.69900474597921,672,17.436,0,0
1,482.32,4.74036268766386,762,11.648,1,0
1,663.47,4.52633927914817,667,8.731,1,0
0,173.65,4.74831209203363,667,22.21,0,0
0,221.4,4.62324929158548,727,6.496,0,0
1,360.29,4.30963016749873,697,3.041,2,0
0,330.53,4.47712125443985,682,2,3,0
1,321.55,4.38021124200255,717,3.717,3,0
0,420.47,4.99999999784146,667,34.841,0,0
1,224.07,4.96848294762655,717,5.257,1,0
0,548.25,5.14610321940039,662,15.193,0,0
0,329,4.45636603451534,687,3.245,2,1
1,490.29,4.57054293976844,702,14.694,2,0
0,225.63,4.91907809377505,762,0.438,3,0
0,257.24,4.60205998998335,742,38.605,0,0
0,95.36,4.43136376199339,682,6.611,1,0
0,274.13,4.57333583980917,662,5.723,1,0
0,156.69,4.90308998540416,762,8.366,0,0
1,351.92,4.59159879570511,682,7.583,0,0
0,194.71,4.2253092815559,692,4.524,1,0
0,258.44,4.79239168774925,712,3.596,1,1
1,879.92,4.65321251431715,667,12.704,0,0
0,150.45,4.81291335713023,717,16.724,0,0
0,640.2,5.07918124528145,787,0.311,2,0
0,168.28,4.85733249730064,687,19.771,1,0
0,581.49,4.83122969216094,732,10.826,0,0
0,640.2,4.6483600117825,797,0.281,1,0
0,694.59,4.88649072480949,662,4.289,1,0
1,807.74,4.90687353287283,697,21.364,0,0
0,514.48,5.75769962653636,742,22.627,1,0
0,411.19,4.8672317145193,662,11.258,1,0
0,389.41,4.49415459236918,717,0,2,0
0,264.39,4.47712125443985,682,26.996,0,0
1,482.32,4.81291335713023,737,3.834,2,0
0,645.24,5.15836249272144,677,9.416,2,0
0,293.51,4.69897000242066,692,25.807,1,0
0,316.28,4.77815124986065,732,16.167,3,0
0,361.9,4.71600334469293,687,12.678,0,1
0,281.84,6.30958418179839,672,8.747,1,0
1,684.64,4.81291335713023,722,5.694,1,0
0,338.1,4.81954393510386,672,12.008,3,0
0,278.88,4.71113207195077,697,14.129,0,0
0,486.76,5.03342375717794,712,15.553,1,0
0,298.8,4.90308998540416,682,26.966,1,1
0,330.53,4.80617997296685,712,2.388,2,0
0,234.55,4.54406804414548,667,11.698,1,0
0,241.16,4.95424250973794,722,5.57,3,0
0,224.07,4.30629632849171,712,4.641,0,0
0,396.63,4.68124123742335,682,15.774,2,0
0,507.15,4.67002308089198,672,9.288,0,0
0,288.66,4.45788189597497,662,17.488,1,0
0,409.3,4.45939248944254,807,0.209,1,0
0,222.97,4.44715803170818,667,15.049,0,0
0,365.2,4.55630250187984,682,23.253,1,0
0,603.12,4.83884908918274,682,10.769,1,0
0,852.87,4.79934055146277,692,21.357,1,0
0,320.1,4.9731278530559,727,29.884,0,0
0,807.62,4.97772360503579,757,16.386,0,0
0,326.02,4.88223984607768,702,26.888,0,0
0,336.56,4.57054293976844,672,7.067,0,0
0,396.63,5.09691001462171,682,36.467,0,0
1,301.56,4.52633927914817,687,14.371,0,0
1,491.3,5.17497803935918,702,25.87,0,0
0,416.19,4.60205998998335,717,1.727,1,0
1,636.39,5.17609125771875,672,28.846,1,0
0,406.91,4.58433122498605,687,2.329,0,0
0,62.1,4.54406804414548,797,0.324,0,0
0,201.04,4.69897000242066,667,20.845,0,0
1,491.3,4.82736927456897,707,12.569,0,0
0,327.53,4.6720978576351,702,9.697,0,0
0,327.53,4.52633927914817,697,2.952,2,0
0,179.31,4.61278385859309,692,13.427,0,0
1,667.06,4.81291335713023,692,6.045,1,1
0,720.57,4.95424250973794,717,18.913,1,0
0,405.72,4.72427586850017,667,18.593,0,1
0,313.37,4.71600334469293,792,0,1,0
0,409.73,4.81291335713023,742,13.207,0,0
0,157.22,4.63342805547625,687,3.273,1,0
0,633.71,5.02118929944358,687,19.368,1,0
1,782.44,4.84509803956628,727,0.782,1,0
0,589.56,4.63108847635868,707,6.362,0,0
0,353.71,4.92222705448971,717,15.342,0,0
0,206.35,4.76342799376768,687,0.871,0,0
0,251.88,5.13353890632113,752,13.238,1,0
0,301.56,4.69897000242066,667,1.918,0,0
0,464.05,4.47712125443985,752,5.649,2,0
1,230.47,4.65321251431715,717,3.332,0,0
0,895.56,4.98227123284415,662,14.706,0,0
0,670.13,4.92427928700628,692,27.129,2,0
0,269.25,4.84509803956628,667,1.152,3,0
1,377.79,4.49632065781239,712,8.837,1,0
0,30.55,4.36172783388465,742,2.246,1,0
0,389.41,4.47712125443985,712,9.258,1,0
0,405.72,4.43136376199339,667,8.671,0,0
0,477.61,4.7958800192009,677,20.065,2,0
1,329,4.40428623066145,692,1.573,0,0
0,377.82,4.95424250973794,792,4.359,0,0
0,338.1,4.76342799376768,662,10.055,3,1
0,407.52,4.84509803956628,667,2.549,0,0
0,273.86,4.70757017535683,702,16.021,1,0
0,807.62,4.73222483423251,762,0,1,0
0,398.4,4.92941892768058,682,22.205,2,1
0,320.1,5.09691001462171,727,9.438,3,0
0,316.28,4.95424250973794,732,18.343,0,0
0,387.66,5.11394335255103,772,74.885,0,0
0,162.26,4.30102999586544,702,4.873,1,0
0,493.5,4.92427928700628,697,11.332,0,0
1,640.38,4.72427586850017,702,20.033,1,0
0,180.94,4.60745502187069,667,4.565,0,0
0,296.1,4.99999999784146,682,4,3,0
0,115.69,4.73450379886924,672,0,0,0
0,230.3,4.65321251431715,687,1.767,1,1
0,405.72,4.64502906430814,672,0.768,2,0
0,305.47,4.80661405030151,717,12.226,0,1
0,93.14,4.59664107189952,802,2.724,0,0
0,109.68,4.68629656416693,742,0.308,4,0
0,37.61,4.17026171550257,747,1.946,3,0
0,129.22,4.74193907674544,717,4.446,3,0
0,290.75,4.59106460914942,707,8.486,1,0
0,203.76,4.85733249730064,682,19.826,2,0
0,160.05,4.60205998998335,722,3.212,1,0
0,407.52,4.74036268766386,667,10.918,2,0
0,320.1,4.84509803956628,722,8.85,0,0
0,129.81,4.47712125443985,697,10.366,0,1
0,366.89,4.56110138207481,677,10.765,2,0
1,658,4.74036268766386,712,5.482,0,0
0,480.15,4.79518458778998,752,5.196,2,0
0,803.87,4.84509803956628,792,3.114,0,0
0,272.59,4.54411767531888,717,0.213,1,1
0,249,4.28330122869666,677,6.45,3,0
0,400.24,4.95424250973794,677,15.486,1,0
0,253.03,4.73303668262226,732,5.623,1,0
0,129.81,4.72427586850017,702,1.308,1,0
0,448.14,4.62324929158548,737,11.556,0,0
0,118.44,4.74036268766386,682,0.623,0,0
0,811.27,4.99999999784146,737,0,2,0
0,407.52,5.11394335255103,662,22.044,0,0
0,250.7,4.50877204998341,782,8.793,0,0
0,444.6,4.57624918273856,677,2.796,2,0
0,489.03,4.90308998540416,707,8.298,3,1
0,373.56,4.68124123742335,677,10.211,0,0
0,195.61,4.69897000242066,687,22.188,0,0
1,314,4.60205998998335,697,21.16,0,0
0,109.17,4.47712125443985,762,2.096,0,0
0,516.32,4.87380869186797,682,55.632,3,0
0,241.16,4.30102999586544,717,3.415,0,0
0,221.4,4.67024585224647,727,1.287,0,0
1,294.78,4.83250891090033,687,36.164,1,0
0,680.69,4.87506126229795,662,20.658,0,0
0,228.22,4.47712125443985,722,24.397,1,0
0,87.75,4.17026171550257,747,1.946,3,0
0,324.51,4.81543827141796,767,0,1,0
1,97.53,4.60205998998335,727,14.582,2,0
0,208.65,4.74036268766386,697,14.971,0,0
0,691.55,4.95424250973794,692,43.868,1,1
0,323.05,4.68124123742335,742,6.512,0,0
0,236.14,4.84509803956628,757,7.905,0,0
0,213.83,4.85926442155983,717,6.161,0,0
1,537.15,4.69827457535268,712,3.964,0,0
0,194.71,4.43136376199339,737,1.815,3,0
0,235.03,4.60205998998335,772,0,3,0
0,707.41,4.90308998540416,757,1.998,1,0
0,128.04,4.98766626473148,732,41.248,3,0
0,670.13,4.81954393510386,687,24.008,0,0
0,697.2,5.17897694911848,697,17.788,3,0
0,480.15,5.17609125771875,757,4.232,2,0
0,525.17,4.92939848978226,672,28.511,1,0
0,187.14,4.63548374497689,792,0.138,0,0
0,314,5.07918124528145,697,114.629,2,0
0,324.51,4.87826321128235,707,10.689,3,0
0,257.24,4.38021124200255,732,6.188,0,0
1,314.85,4.60149504234952,772,4.743,0,0
0,235.83,4.7985954063625,717,12.025,2,0
0,803.87,5.07918124528145,792,3.706,1,0
0,526.4,4.92941892768058,702,8.833,1,1
0,292.06,4.65321251431715,712,6.239,3,0
0,540.96,4.60205998998335,672,5.671,0,0
0,100.06,4.50514997754605,672,2.94,1,0
1,848.99,4.79239168774925,697,7.019,2,0
0,298.8,4.7596678460857,682,9.883,1,1
0,482.32,5.24303804742439,742,1.436,0,0
1,168.28,4.62428209597878,677,13.073,3,0
0,807.62,5.16136800162579,762,5.681,1,0
0,811.27,4.95424250973794,747,48.556,0,0
0,253.58,4.69890051096061,712,19.418,3,0
0,118.34,4.75587485705499,687,45.988,0,0
0,584.12,5.31175386187199,712,77.034,2,0
1,151.03,4.54406804414548,722,9.91,2,0
0,188.91,5.00432137559652,737,1.532,0,0
0,167.21,4.53147891547953,707,4.699,1,0
1,251.88,4.61331315933585,797,7.017,0,0
0,161.53,4.62324929158548,762,0.013,1,0
0,807.74,4.97772360503579,687,9.201,2,1
1,837.67,5.04102930454871,757,8.22,0,0
0,269.25,4.69897000242066,662,2.692,3,0
0,578.79,4.99563519498115,742,2.448,3,0
0,93.57,4.69897000242066,757,3.894,0,0
0,166,4.68124123742335,692,13.734,0,0
0,329,4.69897000242066,692,13.744,0,0
0,201.44,4.55283363116392,687,6.111,0,0
0,646.1,5.17609125771875,742,0.084,2,0
1,385.86,4.97680833810107,727,19.073,3,0
0,232.64,4.44715803170818,667,13.817,0,0
0,330.53,5.07918124528145,682,59.145,0,0
0,201.94,4.61066016291953,667,7.091,2,0
0,603.13,4.53529411867299,717,18.179,0,0
0,389.41,4.53323807305088,712,6.151,1,0
0,250.7,4.69235332187045,777,2.056,1,0
0,691.55,4.87506126229795,672,29.292,1,0
0,37.79,4.51851393968306,722,6.685,1,0
0,194.71,4.59861543975842,702,7.198,1,0
1,321.55,4.55933197081075,717,6.179,2,0
0,640.2,4.97077445034497,777,0.032,0,0
0,187.14,4.59769518712305,817,0.922,0,0
0,202.86,4.58433122498605,687,9.912,1,0
0,142.33,3.92941892550652,732,6.699,0,0
1,338.1,5.00860017077763,667,27.452,2,0
0,528.84,4.90308998540416,702,14.958,3,0
1,266.83,4.98227123284415,687,45.251,3,0
0,155.95,5.26717172663958,777,9.253,0,0
0,845.25,5.17609125771875,697,31.405,0,0
0,230.3,4.60205998998335,682,6.475,0,0
0,391.22,4.90951965875045,717,34.566,1,0
0,314.85,4.90308998540416,752,3.248,0,0
0,462.74,4.74036268766386,687,17.623,0,0
0,100.97,4.57982931101486,672,9.642,0,0
0,550.74,4.98148789154419,672,16.93,0,0
1,446.29,4.87506126229795,682,13.438,1,1
0,500.3,4.88649072480949,692,18.198,2,0
0,50.03,4.46239799834688,662,0,3,0
0,176.86,4.45939248944254,762,1.763,0,0
0,96.47,4.99999999784146,702,8.439,0,0
1,370.19,4.90308998540416,692,24.259,0,0
0,206.83,4.69983772713845,762,3.339,1,0
1,296.1,4.26717172837417,682,9.237,1,1
0,818.83,5.20951501271229,722,7.746,0,0
0,318.34,4.77815124986065,717,4.506,2,1
0,125.94,4.82269101098046,767,1.401,1,0
0,450.17,4.65321251431715,727,14.571,0,0
0,178.49,4.75815462079357,687,3.037,0,0
0,116.2,4.61066016291953,687,17.394,1,0
0,247.9,4.77815124986065,687,17.745,1,0
0,269.25,4.65321251431715,692,4.755,1,0
0,262.03,4.59106460914942,697,8.158,0,0
0,141.66,5.07918124528145,722,70.685,1,0
0,568.81,4.81398107445694,667,11.294,1,0
0,223.15,4.51054500943339,672,6.521,3,0
0,243.38,4.78532983364037,727,4.322,2,0
0,224.14,4.59106460914942,717,19.383,1,0
1,235.83,4.49136169232845,692,19.076,0,0
0,428.32,4.75587485705499,692,34.181,0,0
0,659.61,5.07918124528145,677,27.55,2,1
0,192.62,4.98766626473148,707,13.685,1,0
0,155.95,4.60205998998335,797,0.257,0,0
0,213.85,4.70757017535683,722,23.119,3,1
0,482.32,5.05690485247579,762,26.402,0,0
0,587.14,5.35218251759605,757,2.527,0,0
0,202.42,4.77011529494359,727,1.686,0,0
0,160.78,4.57978359717769,712,9.877,2,0
1,265.41,5.3010299976052,707,36.293,3,0
1,339.06,4.72106829974518,717,19.859,0,0
0,274.72,4.77815124986065,687,15.629,0,1
0,198.32,4.43136376199339,682,5.901,0,0
0,183.42,4.69897000242066,682,0.424,2,0
0,640.24,4.87506126229795,682,32.682,0,0
0,132.84,5.05614226176618,737,11.73,0,0
0,260.62,5.25527250515874,682,20.237,3,0
1,109.56,4.25527250515616,672,8.562,3,0
1,240.46,4.73966726059588,712,17.581,0,0
0,339.6,5.17026171420228,662,3.608,1,0
0,306.9,4.97772360503579,757,16.098,0,0
0,388.91,4.77815124986065,712,44.293,0,0
0,513.98,4.81954393510386,702,24.992,0,0
0,389.41,4.66181268725332,732,14.499,0,0
0,22.51,4.07918124614745,792,1.814,0,0
0,315.78,5.14612803498708,752,28.332,0,0
0,430.27,4.77815124986065,697,24.325,0,1
0,16.08,4.77085201038796,742,65.414,0,0
0,175.01,4.91907809377505,707,56.002,0,0
0,268.5,5.05115252217525,687,18.673,0,0
0,188.02,5.20411998082495,767,3.713,1,0
0,204.19,4.81291335713023,747,14.102,4,0
0,324.51,4.79379038524356,707,7.618,2,0
0,287.79,4.65321251431715,727,0,1,0
1,155.37,4.80617997296685,697,8.399,2,0
1,144.7,4.73479983135989,707,3.818,0,0
0,402.08,4.70129160608962,672,16.083,0,1
0,324.51,4.58433122498605,712,13.845,0,0
0,234.74,4.60205998998335,712,12.938,0,1
0,292.16,4.69897000242066,697,8.243,2,1
0,166,4.68124123742335,677,14.859,3,0
1,492.76,5.02489595941717,677,33.627,1,0
0,31.19,4.55630250187984,747,4.782,0,0
0,117.37,5.04139268308466,697,71.928,1,0
0,166,4.71028664825463,692,12.235,0,0
0,318.72,4.89209460457023,682,36.92,0,0
0,151.13,4.64345267522656,722,8.504,1,0
0,198.32,4.82607480340738,677,8.224,0,0
1,239.04,4.80617997296685,697,30.97,1,0
1,170.22,4.54752857640735,702,12.11,2,0
0,313.37,4.46223323570634,792,2.751,0,0
1,83.68,4.69897000242066,677,17.807,3,1
0,96.47,4.68124123742335,712,6.981,0,0
0,149.4,5.06145248028414,672,22.625,1,0
0,165.27,4.84260924120768,677,0.669,0,0
0,135.29,4.94947783457637,677,5.529,2,1
0,249.68,4.98677173535827,662,1.349,3,0
0,203.76,4.91381385401389,672,16.888,1,0
0,108.09,4.84509803956628,677,0.67,0,0
1,129.22,4.17609125901905,707,3.946,0,0
1,163.01,4.69897000242066,702,0.854,1,0
0,128.3,4.28330122869666,742,0.296,0,0
0,184.97,4.55630250187984,697,6.342,0,0
0,323.05,4.55224222631025,747,16.973,0,0
0,134.03,4.48995847817153,677,2.876,2,1
0,93.39,4.42324587307937,737,1.705,0,0
0,161.53,4.43136376199339,732,11.837,0,0
0,220.39,4.74033110142619,782,9.304,1,0
0,161.53,4.6483600117825,742,5.171,1,0
0,229.28,4.50514997754605,702,0.01,0,0
0,199.36,4.55630250187984,732,16.101,0,0
0,78.61,4.69897000242066,682,5.106,0,0
1,220.43,4.44715803170818,752,0.095,1,0
0,350.39,4.62984479593674,662,2.076,2,0
0,147.39,4.57220339088994,757,22.403,0,0
1,387.17,4.91381385401389,662,19.608,1,0
0,286.9,4.81624129928677,702,35.098,2,0
0,243.38,4.95904139427586,707,11.336,2,0
0,219.36,4.54406804414548,797,0.644,0,0
0,259.61,4.75587485705499,732,15.444,0,0
0,506.05,4.51851393968306,812,2.248,0,0
0,97.81,4.62597059818086,687,8.911,2,0
0,307.93,4.91907809377505,687,17.43,0,1
0,170.58,4.6483600117825,752,5.171,1,0
1,178.48,4.53147891547953,717,0.175,0,0
0,272.09,4.69897000242066,762,1.133,1,0
0,99.81,4.79040480786632,762,7.232,2,0
1,252.42,4.77085201038796,672,12.195,3,1
0,168.28,4.26698388471909,662,4.652,1,0
0,296.1,5.12057393052466,682,25.12,1,1
0,206.76,4.79239168774925,712,5.815,2,1
0,310.13,4.77815124986065,732,19.5,0,0
0,128.42,4.55863658282927,762,12.879,1,0
1,147.39,4.90308998540416,697,43.712,0,0
0,327.5,5.04139268308466,662,68.03,3,0
0,131.6,5.02118929944358,677,1.527,2,1
0,289.14,4.69897000242066,662,19.056,0,0
0,213.46,4.54406804414548,687,9.408,1,0
0,185.1,4.77815124986065,707,39.01,1,0
0,245.65,5.02118929944358,692,30.449,2,0
0,160.78,4.6720978576351,717,5,1,0
0,188.02,4.43136376199339,752,5.959,0,0
1,163.01,5.3010299976052,702,53.087,1,0
0,118.44,4.54406804414548,687,7.722,0,0
1,118.55,4.63340785209695,687,21.043,3,0
0,98.26,4.47712125443985,682,8.572,1,1
0,207.69,4.93951925364498,712,21.532,2,0
0,128.04,4.46239799834688,722,3.717,0,1
0,62.1,4.99122607671191,782,5.235,0,0
0,154.82,4.53147891547953,672,20.853,2,0
1,122.3,4.78115915607053,697,15.948,0,1
0,342.66,4.95424250973794,672,59.106,0,0
0,210.56,4.71600334469293,692,2.898,0,0
0,237.21,4.90308998540416,762,1.127,1,0
1,136.95,4.84509803956628,677,16.952,2,0
0,177.68,5.16136800162579,707,26.681,2,0
1,101.64,4.99999999784146,702,91.557,0,0
0,189.77,4.99999999784146,727,3.828,0,0
0,219.36,4.64345267522656,777,0.752,1,0
0,156.69,4.60205998998335,762,7.755,3,0
0,175.49,4.64345267522656,797,2.051,5,0
0,293.42,4.59106460914942,697,8.858,2,0
0,138.92,4.71600334469293,707,4.972,0,0
0,70.55,4.81291335713023,682,45.028,1,0
1,70.51,4.81291335713023,802,116.416,0,0
0,76.36,4.77815124986065,732,21.765,0,0
0,134.6,4.55630250187984,757,6.837,3,0
0,163.01,4.47712125443985,717,6.024,0,0
0,31.05,4.60205998998335,777,4.055,0,0
1,171.22,4.90848501729149,712,66.235,0,0
0,180.95,4.98677173535827,687,29.243,1,1
0,163.77,4.77815124986065,687,20.066,1,0
0,166.77,4.54777470411908,677,18.099,0,0
0,112.82,5.09691001462171,797,3.638,2,0
0,163.68,4.92941892768058,747,28.18,0,0
1,193.83,4.68124123742335,707,4.201,0,0
0,122.76,4.99999999784146,742,29.144,0,0
0,231.37,4.81291335713023,687,44.548,0,0
0,160.05,4.60205998998335,727,6.301,0,0
0,179.93,4.77815124986065,692,26.013,1,0
0,62.38,4.90311170012825,762,6.222,0,0
1,116.56,4.6720978576351,702,10.083,1,1
0,132.24,4.78532983364037,692,14.35,0,0
0,164.08,4.91381385401389,662,20.644,1,0
1,195.21,4.69897000242066,672,7.423,0,0
0,153.98,4.28708477659962,667,8.15,2,1
0,235.03,4.65321251431715,797,9.409,1,0
0,188.91,4.60205998998335,742,4.712,0,0
1,153.55,4.60205998998335,732,12.811,0,0
0,255.86,4.79239168774925,662,10.748,0,0
0,254.7,4.62324929158548,662,13.779,1,0
0,173.17,4.82607480340738,727,2.41,1,0
0,209.32,4.55630250187984,662,6.668,1,0
0,253.58,5.06818586010457,662,23.611,0,0
1,188.99,4.90308998540416,722,2.93,2,1
0,167.09,4.81291335713023,692,11.817,2,0
0,212.9,4.74036268766386,692,6.565,1,0
0,164.5,4.73556696478978,682,10.944,3,0
0,118.45,4.81954393510386,697,15.807,0,0
0,98.84,4.49415459236918,732,0.814,0,0
0,183.42,4.60205998998335,697,8.366,2,0
0,57.85,4.51851393968306,672,6.487,3,0
0,231.03,4.85733249730064,672,15.885,1,0
0,128.04,4.39787051553981,722,6.291,0,0
0,242.29,4.81291335713023,717,16.471,1,0
0,219.36,4.81291335713023,762,0,1,0
0,110.2,4.61767412737588,752,11.077,0,0
1,254.7,4.74036268766386,672,17.59,1,0
0,162.26,4.74033110142619,692,4.52,1,0
0,246.75,4.33243845986533,687,8.359,2,0
0,153.33,4.54806987670665,712,8.775,1,0
0,231.37,4.64345267522656,702,8.507,0,0
0,109.17,4.2305510960872,752,1.223,0,0
0,156.64,4.65321251431715,767,15.862,0,0
0,166.23,4.95424250973794,692,39.307,0,0
0,131.6,4.47712125443985,677,4.255,3,0
0,36.48,4.54411767531888,782,3.914,0,0
1,149.55,4.62324929158548,747,0.398,3,0
0,162.39,4.58169940476866,722,0.967,1,0
0,251.3,4.54132957857512,672,12.893,0,0
1,134.67,4.88649072480949,697,17.243,1,0
0,163.43,5.6989700054633,672,6.459,1,0
0,151.13,4.59106460914942,742,29.129,6,0
0,129.22,4.56820172336067,742,1.62,0,0
0,335.67,4.77815124986065,712,3.353,0,0
0,50.61,4.77815124986065,732,24.249,1,0
0,194.71,4.57978359717769,707,3.718,2,0
0,168.28,4.60201656053516,667,14.244,2,0
0,251.3,4.87506126229795,677,57.633,0,0
0,128.62,4.47712125443985,717,2.489,0,0
0,169.05,4.76339804047727,662,9.816,0,0
0,138.82,4.83569056964654,672,20.487,0,0
0,258.16,5.03742649741457,662,44.098,2,0
0,133.42,4.43200668720146,712,3.573,0,0
1,252.42,4.69897000242066,667,23.401,1,0
0,82.64,4.52437015322367,702,3.877,2,1
0,99.35,4.65552259615351,797,1.397,0,0
1,168.44,4.79239168774925,667,29.863,0,0
0,219.12,4.73239376175714,682,22.677,1,0
0,219.36,4.6483600117825,767,6.301,1,0
0,244.52,4.90304655595596,702,8.709,3,0
1,251.3,4.90311170012825,677,12.749,1,0
0,306.68,4.68124123742335,692,14.398,0,0
0,93.14,4.60201656053516,782,0.409,0,0
0,213.85,4.57978359717769,687,6.236,2,0
1,242.29,4.69897000242066,707,8.453,3,0
0,132.21,4.38021124200255,672,3.06,0,0
0,96.47,4.66272006740025,712,1.062,1,0
0,236.14,4.57606478998744,762,4.007,0,0
0,96.03,4.41483969948827,717,1.059,0,0
0,235.03,5.20411998082495,772,19.414,1,0
0,233.67,4.61700034120194,727,2.185,0,0
0,32.01,4.78532983364037,712,9.332,0,0
0,176.86,4.79518458778998,707,0,2,0
0,243.38,4.47712125443985,702,10.444,1,0
0,235.03,4.77815124986065,777,78.935,7,0
0,128.62,4.07918124614745,707,3.987,1,0
0,226.14,4.51851393968306,717,9.379,0,0
0,80.77,4.81294008361265,697,9.743,1,0
0,93.57,5.3010299976052,767,3.119,2,0
0,206.83,4.31806333509765,767,7.797,0,0
0,250.15,4.81291335713023,672,2.871,2,0
0,158.14,5.11394335255103,727,1.78,0,0
0,192.06,5.04139268308466,722,1.39,1,0
0,78.25,4.55630250187984,687,2.823,3,1
1,245.65,4.77815124986065,692,16.382,1,0
0,64.21,4.77815124986065,662,6.317,0,0
0,249,4.95904139427586,677,13.068,3,0
0,253.58,4.91645394754116,662,12.844,1,1
0,174.44,4.60205998998335,662,1.851,3,0
0,245.65,4.92941892768058,717,63.167,2,0
0,245.65,4.88800360700898,717,68.356,2,0
0,204.65,4.60201656053516,742,9.83,5,0
0,51.69,4.65321251431715,722,1.949,0,0
0,154.35,4.54406804414548,717,7.708,1,0
0,167.99,4.60205998998335,702,13.3,0,1
0,243.38,4.72427586850017,737,9.754,0,0
1,253.58,5.11392998930982,662,89.952,3,0
0,132.84,4.77815124986065,762,0,2,0
0,246.75,4.77815124986065,687,1.954,0,0
0,161.53,4.77815124986065,707,9.737,2,0
0,114.11,4.38021124200255,697,4.063,0,0
0,166.77,4.76626408873758,667,5.073,2,0
0,163.77,4.9621040346193,682,7.945,2,0
0,39.48,4.25527250515616,697,3.918,1,0
0,113.35,4.08350261999386,727,2.877,0,0
0,213.85,4.39787051553981,682,2.083,3,0
0,126.52,4.28789126579546,727,6.835,0,0
0,189.77,4.56169753376718,757,0,1,0
0,155.95,4.68124123742335,812,0.052,0,0
0,149.03,4.72427586850017,687,2.927,2,0
0,401.6,4.82284776957371,697,20.024,0,0
0,233.65,4.80277372317228,707,3.565,2,0
0,241.16,4.82930377419444,722,41.154,0,0
0,246.75,4.51851393968306,682,8.644,1,0
0,163.74,4.25527250515616,747,0.139,0,0
0,142.33,4.89760510233146,722,20.237,2,0
0,201.94,4.50514997754605,662,4.378,0,0
0,249,4.75587485705499,677,5.45,0,0
0,128.04,4.30102999586544,722,3.621,0,0
0,243.38,4.69897000242066,702,12.742,1,0
